{ Id = 1, UserId = 29, FirstName = rew, LastName = wer, ActionType = LoginFailed, DateTime = 02/09/2022 16:35:34 }
{ Id = 1084, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:35:27 }

{ Id = 1085, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:35:28 }

{ Id = 1086, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:36:30 }

{ Id = 1087, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:36:31 }

{ Id = 1088, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:36:47 }

{ Id = 1089, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:36:47 }

{ Id = 1090, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 00:38:29 }

{ Id = 1091, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:38:33 }

{ Id = 1092, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:39:48 }

{ Id = 1093, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:39:48 }

{ Id = 1094, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:40:00 }

{ Id = 1095, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:40:00 }

{ Id = 1096, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:40:46 }

{ Id = 1097, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:40:46 }

{ Id = 1098, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:41:00 }

{ Id = 1099, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:41:01 }

{ Id = 1100, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:41:43 }

{ Id = 1101, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:41:43 }

{ Id = 1102, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:42:09 }

{ Id = 1103, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:42:10 }

{ Id = 1104, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:42:53 }

{ Id = 1105, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:42:53 }

{ Id = 1106, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:43:32 }

{ Id = 1107, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:43:32 }

{ Id = 1108, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:43:51 }

{ Id = 1109, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:43:51 }

{ Id = 1110, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 00:44:11 }

{ Id = 1111, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:44:43 }

{ Id = 1112, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:45:01 }

{ Id = 1113, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:45:01 }

{ Id = 1114, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:45:54 }

{ Id = 1115, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:45:55 }

{ Id = 1116, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:47:12 }

{ Id = 1117, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:47:12 }

{ Id = 1118, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:47:29 }

{ Id = 1119, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:47:29 }

{ Id = 1120, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:49:36 }

{ Id = 1121, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:49:36 }

{ Id = 1122, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:52:03 }

{ Id = 1123, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:52:04 }

{ Id = 1124, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 00:52:05 }

{ Id = 1125, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:52:34 }

{ Id = 1126, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 00:53:04 }

{ Id = 1127, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:53:44 }

{ Id = 1128, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:54:00 }

{ Id = 1129, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:54:00 }

{ Id = 1130, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:54:15 }

{ Id = 1131, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:54:16 }

{ Id = 1132, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 00:54:21 }

{ Id = 1133, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:55:04 }

{ Id = 1134, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:55:22 }

{ Id = 1135, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:55:22 }

{ Id = 1136, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:55:48 }

{ Id = 1137, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:55:48 }

{ Id = 1138, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:56:28 }

{ Id = 1139, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:56:28 }

{ Id = 1140, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 00:56:51 }

{ Id = 1141, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:57:21 }

{ Id = 1142, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 00:57:38 }

{ Id = 1143, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:58:18 }

{ Id = 1144, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 00:58:46 }

{ Id = 1145, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:59:19 }

{ Id = 1146, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 01:02:13 }

{ Id = 1147, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 01:02:13 }

{ Id = 1148, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 01:02:28 }

{ Id = 1149, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 01:09:24 }

{ Id = 1150, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 01:09:47 }

{ Id = 1151, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 01:11:26 }

{ Id = 1152, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 01:11:35 }

{ Id = 1153, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 01:12:20 }

{ Id = 1154, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 01:12:28 }

{ Id = 1155, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 01:12:37 }

{ Id = 1156, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 01:12:42 }

{ Id = 1157, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 01:14:59 }

{ Id = 1158, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 01:16:13 }

{ Id = 1159, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 01:17:17 }

{ Id = 1160, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 01:23:23 }

{ Id = 1161, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 01:34:58 }

{ Id = 1162, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 01:35:15 }

{ Id = 1163, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 01:41:48 }

{ Id = 1164, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 01:41:50 }

{ Id = 1165, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 01:47:34 }

{ Id = 1166, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 01:48:05 }

{ Id = 1167, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 01:48:36 }

{ Id = 1168, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 01:48:54 }

{ Id = 1169, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 01:48:59 }

{ Id = 1170, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 01:49:42 }

{ Id = 1171, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 01:50:49 }

{ Id = 1172, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 01:51:45 }

{ Id = 1173, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 01:51:45 }

{ Id = 1174, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 01:52:08 }

{ Id = 1175, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 01:53:43 }

{ Id = 1176, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 01:54:03 }

{ Id = 1177, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 02:04:25 }

{ Id = 1178, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 02:09:57 }

{ Id = 1179, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 02:17:44 }

{ Id = 1180, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 02:17:49 }

{ Id = 1181, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 02:29:04 }

{ Id = 1182, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 02:29:16 }

{ Id = 1183, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 02:37:36 }

{ Id = 1184, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 02:38:04 }

{ Id = 1185, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 02:43:37 }

{ Id = 1186, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 02:44:31 }

{ Id = 1187, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 02:44:34 }

{ Id = 1188, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 02:44:54 }

{ Id = 1189, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 02:50:40 }

{ Id = 1190, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 02:51:16 }

{ Id = 1191, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 02:59:46 }

{ Id = 1192, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 02:59:47 }

{ Id = 1193, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 02:59:59 }

{ Id = 1194, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 03:00:44 }

{ Id = 1195, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:00:45 }

{ Id = 1196, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 03:01:21 }

{ Id = 1197, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:01:21 }

{ Id = 1198, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 03:02:41 }

{ Id = 1199, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:02:42 }

{ Id = 1200, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 03:02:48 }

{ Id = 1201, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:03:02 }

{ Id = 1202, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 03:03:09 }

{ Id = 1203, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:04:56 }

{ Id = 1204, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 03:05:25 }

{ Id = 1205, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:05:26 }

{ Id = 1206, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 03:05:26 }

{ Id = 1207, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:05:36 }

{ Id = 1208, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 03:05:42 }

{ Id = 1209, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:06:14 }

{ Id = 1210, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 03:07:24 }

{ Id = 1211, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:07:25 }

{ Id = 1212, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 03:08:00 }

{ Id = 1213, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:08:01 }

{ Id = 1214, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 03:10:56 }

{ Id = 1215, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:10:56 }

{ Id = 1216, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 03:14:40 }

{ Id = 1217, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:14:40 }

{ Id = 1218, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 03:15:44 }

{ Id = 1219, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:15:44 }

{ Id = 1220, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 03:16:00 }

{ Id = 1221, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:16:04 }

{ Id = 1222, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 03:16:08 }

{ Id = 1223, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:22:53 }

{ Id = 1224, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 03:28:31 }

{ Id = 1225, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:28:31 }

{ Id = 1226, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 03:28:46 }

{ Id = 1227, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:29:04 }

{ Id = 1228, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 03:29:15 }

{ Id = 1229, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:29:46 }

{ Id = 1230, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 03:31:01 }

{ Id = 1231, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:31:01 }

{ Id = 1232, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 03:32:16 }

{ Id = 1233, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:32:16 }

{ Id = 1234, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 03:33:24 }

{ Id = 1235, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:33:24 }

{ Id = 1236, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 03:35:22 }

{ Id = 1237, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:35:23 }

{ Id = 1238, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 03:35:39 }

{ Id = 1239, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:35:39 }

{ Id = 1240, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 03:37:01 }

{ Id = 1241, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:37:01 }

{ Id = 1242, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 03:37:22 }

{ Id = 1243, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:37:51 }

{ Id = 1244, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 03:38:03 }

{ Id = 1245, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:38:13 }

{ Id = 1246, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 03:38:23 }

{ Id = 1247, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:39:25 }

{ Id = 1248, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 03:40:01 }

{ Id = 1249, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:53:03 }

{ Id = 1250, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 03:53:14 }

{ Id = 1251, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:59:09 }

{ Id = 1252, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 03:59:53 }

{ Id = 1253, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 03:59:56 }

{ Id = 1254, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 04:01:09 }

{ Id = 1255, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 04:01:13 }

{ Id = 1256, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 04:02:48 }

{ Id = 1257, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 15:32:58 }

{ Id = 1258, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 15:43:24 }

{ Id = 1259, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 16:20:32 }

{ Id = 1260, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 16:20:38 }

{ Id = 1261, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 16:20:45 }

{ Id = 1262, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 16:23:05 }

{ Id = 1263, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 20:10:47 }

{ Id = 1264, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 20:11:01 }

{ Id = 1265, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 20:12:03 }

{ Id = 1266, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 20:12:08 }

{ Id = 1267, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 20:14:02 }

{ Id = 1268, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 20:14:39 }

{ Id = 1269, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 20:16:15 }

{ Id = 1270, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 20:16:35 }

{ Id = 1271, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 20:26:32 }

{ Id = 1272, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 20:28:26 }

{ Id = 1273, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 20:28:26 }

{ Id = 1274, UserId = 21, FirstName = tyu, LastName = tyu, ActionType = AddItem, DateTime = 20/09/2022 20:28:57 }

{ Id = 1275, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 20:30:25 }

{ Id = 1276, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 20:33:02 }

{ Id = 1277, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 20:33:51 }

{ Id = 1278, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 20:33:51 }

{ Id = 1279, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Crush, DateTime = 20/09/2022 20:35:30 }

{ Id = 1280, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 20:35:30 }

{ Id = 1281, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = AddItem, DateTime = 20/09/2022 20:35:51 }

{ Id = 1282, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 20:36:16 }

{ Id = 1283, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 20:38:48 }

{ Id = 1284, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 20:38:51 }

{ Id = 1285, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 20:38:56 }

{ Id = 1286, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 20:39:17 }

{ Id = 1287, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 20:41:00 }

{ Id = 1288, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 20:41:14 }

{ Id = 1289, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 20:41:51 }

{ Id = 1290, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 20:42:03 }

{ Id = 1291, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 21:06:22 }

{ Id = 1292, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 21:10:48 }

{ Id = 1293, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 21:27:34 }

{ Id = 1294, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 21:29:12 }

{ Id = 1295, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 21:40:04 }

{ Id = 1296, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 21:40:23 }

